appId,type,title,installs,minInstalls,maxInstalls,androidVersion,androidMaxVersion,developerEmail,privacyPolicy,available,genreId,categories,contentRating,adSupported,updated,url
""tools.weather.forecast","WEATHER","Local Weather Forecast","5,000,000+","5000000","7966977","7.0","VARY","tools.mobnet@gmail.com","https://sites.google.com/view/toolsdevpolicy","true","WEATHER","[object Object]","Everyone","true","1724228920000","https://play.google.com/store/apps/details?id=tools.weather.forecast&hl=en&gl=us"
""org.emsc_csem.lastquake","WEATHER","LastQuake","1,000,000+","1000000","2309720","7.0","VARY","webmaster@emsc-csem.org","http://m.emsc.eu/app_mobile/terms.html","true","WEATHER","[object Object]","Everyone","false","1725885432000","https://play.google.com/store/apps/details?id=org.emsc_csem.lastquake&hl=en&gl=us"
""com.kadn.apps.android","WEATHER","Storm Track 15","1,000+","1000","2279","9","VARY","support@wevv.com","https://www.kadn.com/site/privacy.html","true","WEATHER","[object Object]","Everyone 10+","true","1717428554000","https://play.google.com/store/apps/details?id=com.kadn.apps.android&hl=en&gl=us"
""weather.forecast.alert.storm.radar","WEATHER","Weather Forecast","5,000,000+","5000000","8297769","7.0","VARY","KuXun.AppTeam@gmail.com","https://sites.google.com/view/coocentpolicy","true","WEATHER","[object Object]","Everyone","true","1724227982000","https://play.google.com/store/apps/details?id=weather.forecast.alert.storm.radar&hl=en&gl=us"
""com.jrustonapps.mytidetimes","WEATHER","My Tide Times - Tables & Chart","1,000,000+","1000000","1259687","5.0","VARY","mttandroid@jrustonapps.com","https://www.jrustonapps.com/privacy?t=an-fr-15","true","WEATHER","[object Object]","Everyone","true","1723440748000","https://play.google.com/store/apps/details?id=com.jrustonapps.mytidetimes&hl=en&gl=us"
""com.AlienKing.PMTrucks","WEATHER","Monster Jam Trucks Steel Titan","100,000+","100000","269589","6.0","VARY","supporrtalienking@gmail.com","https://alienkingstudios.blogspot.com/2019/12/alien-king-privacy-policy.html","true","WEATHER","[object Object]","Everyone","true","1724360922000","https://play.google.com/store/apps/details?id=com.AlienKing.PMTrucks&hl=en&gl=us"
""com.wdtinc.android.stormshield","WEATHER","Storm Shield","100,000+","100000","405566","9","VARY","support@stormshieldapp.com","http://www.weathersphere.com/privacy/","true","WEATHER","[object Object]","Everyone","false","1713792141000","https://play.google.com/store/apps/details?id=com.wdtinc.android.stormshield&hl=en&gl=us"
""com.fsoydan.howistheweather","WEATHER","How is the Weather? - Wear OS","100,000+","100000","144045","VARY","VARY","fsoydanapps@gmail.com","https://sites.google.com/view/howistheweather/privacy-policy","true","WEATHER","[object Object]","Everyone","false","1723024778000","https://play.google.com/store/apps/details?id=com.fsoydan.howistheweather&hl=en&gl=us"
""ru.yandex.weatherplugin","WEATHER","Yandex Weather","10,000,000+","10000000","44000947","7.0","VARY","app-pogoda@support.yandex.ru","https://yandex.ru/legal/confidential/","true","WEATHER","[object Object]","Everyone","true","1725888717000","https://play.google.com/store/apps/details?id=ru.yandex.weatherplugin&hl=en&gl=us"
""no.nrk.yr","WEATHER","Yr","10,000,000+","10000000","10237595","VARY","VARY","support@yr.no","https://info.nrk.no/personvernerklaering/","true","WEATHER","[object Object]","Everyone","false","1724914353000","https://play.google.com/store/apps/details?id=no.nrk.yr&hl=en&gl=us"
""com.helloaurora","WEATHER","hello aurora: forecast app","100,000+","100000","135545","9","VARY","contact@hello-aurora.com","https://www.hello-aurora.com/privacy-policy","true","WEATHER","[object Object]","Everyone","true","1724253926000","https://play.google.com/store/apps/details?id=com.helloaurora&hl=en&gl=us"
""com.climate.forecast.weather.widgets","WEATHER","Weather","1,000,000+","1000000","1159798","6.0","VARY","support@btbapps.com","https://sites.google.com/view/weather-droid-team/","true","WEATHER","[object Object]","Everyone","true","1725596262000","https://play.google.com/store/apps/details?id=com.climate.forecast.weather.widgets&hl=en&gl=us"
""com.jrustonapps.mymoonphase","WEATHER","My Moon Phase - Lunar Calendar","1,000,000+","1000000","2373352","5.0","VARY","mmpandroid@jrustonapps.com","https://www.jrustonapps.com/privacy?t=an-fr-15","true","WEATHER","[object Object]","Everyone","true","1723440623000","https://play.google.com/store/apps/details?id=com.jrustonapps.mymoonphase&hl=en&gl=us"
""org.findmykids.app","PARENTING","Find my kids: live GPS tracker","50,000,000+","50000000","60309933","8.0","VARY","support@findmykids.org","https://findmykids.org/docs/privacy-policy/android/en","true","PARENTING","[object Object]","Everyone","false","1725037766000","https://play.google.com/store/apps/details?id=org.findmykids.app&hl=en&gl=us"
""com.babycenter.pregnancytracker","PARENTING","Pregnancy App & Baby Tracker","10,000,000+","10000000","32529602","8.0","VARY","customerservice@babycenter.com","http://www.babycenter.com/help-privacy","true","PARENTING","[object Object]","Everyone","true","1724877552000","https://play.google.com/store/apps/details?id=com.babycenter.pregnancytracker&hl=en&gl=us"
""us.mitene","PARENTING","FamilyAlbum - Photo Sharing","10,000,000+","10000000","11403266","8.0","VARY","support@mitene.us","https://mitene.us/privacy","true","PARENTING","[object Object]","Teen","true","1725521301000","https://play.google.com/store/apps/details?id=us.mitene&hl=en&gl=us"
""com.testlab.family360","PARENTING","Family360 - GPS Live Locator","1,000,000+","1000000","2254143","4.1","VARY","support@family360locator.com","https://sites.google.com/site/privacypolicyforfamily360/","true","PARENTING","[object Object]","Everyone","false","1724666171000","https://play.google.com/store/apps/details?id=com.testlab.family360&hl=en&gl=us"
""com.wte.view","PARENTING","Pregnancy Tracker & Baby App","5,000,000+","5000000","7131091","8.0","VARY","support@whattoexpect.com","https://www.whattoexpect.com/privacy-policy","true","PARENTING","[object Object]","Everyone","true","1725347711000","https://play.google.com/store/apps/details?id=com.wte.view&hl=en&gl=us"
""com.microsoft.familysafety","PARENTING","Microsoft Family Safety","1,000,000+","1000000","4726094","8.0","VARY","FamilySafetyFeedback@microsoft.com","https://privacy.microsoft.com/en-us/privacystatement","true","PARENTING","[object Object]","Everyone","false","1710930259000","https://play.google.com/store/apps/details?id=com.microsoft.familysafety&hl=en&gl=us"
""com.huckleberry_labs.app","PARENTING","Huckleberry: Baby & Child","1,000,000+","1000000","1377144","8.0","VARY","support@huckleberry-labs.com","https://www.huckleberrycare.com/privacy-policy","true","PARENTING","[object Object]","Everyone","false","1724366858000","https://play.google.com/store/apps/details?id=com.huckleberry_labs.app&hl=en&gl=us"
""com.appclose.androidapp","PARENTING","AppClose: Co-Parent Essentials","500,000+","500000","740302","5.0","VARY","talktous@appclose.com","https://appclose.com/privacy.html","true","PARENTING","[object Object]","Everyone","false","1725409895000","https://play.google.com/store/apps/details?id=com.appclose.androidapp&hl=en&gl=us"
""cm.pt.barkparent","PARENTING","Bark - Parental Controls","500,000+","500000","671399","5.0","VARY","help@bark.us","https://www.bark.us/privacy","true","PARENTING","[object Object]","Everyone","false","1712254895000","https://play.google.com/store/apps/details?id=cm.pt.barkparent&hl=en&gl=us"
""com.becloser","PARENTING","Be Closer: Family location","10,000,000+","10000000","31849342","9","VARY","becloser@support-team.app","https://applabel.b-cdn.net/Applabel%20Privacy%20Policy.html","true","PARENTING","[object Object]","Everyone","true","1717485846000","https://play.google.com/store/apps/details?id=com.becloser&hl=en&gl=us"
""com.hp.pregnancy.lite","PARENTING","Pregnancy + | Tracker App","10,000,000+","10000000","46065600","8.0","VARY","support@pregnancyplus.app","https://info.philips-digital.com/PrivacyNotice?locale=en&country=US","true","PARENTING","[object Object]","Everyone","true","1721137553000","https://play.google.com/store/apps/details?id=com.hp.pregnancy.lite&hl=en&gl=us"
""app.kids360.parent","PARENTING","Kids360: Child Monitoring App","1,000,000+","1000000","4712844","7.0","VARY","support@kids360.app","https://kids360.app/en/privacy-policy","true","PARENTING","[object Object]","Everyone","false","1725638610000","https://play.google.com/store/apps/details?id=app.kids360.parent&hl=en&gl=us"
""com.sand.airdroidkidp","PARENTING","AirDroid Parental Control","5,000,000+","5000000","5922950","7.0","VARY","support@airdroid.com","https://www.airdroid.com/en/legal/privacy.html","true","PARENTING","[object Object]","Everyone","false","1725607502000","https://play.google.com/store/apps/details?id=com.sand.airdroidkidp&hl=en&gl=us"
""org.blubblub.app.speechblubs","PARENTING","Speech Blubs: Language Therapy","1,000,000+","1000000","3986143","5.1","VARY","hi@blubblub.org","https://speechblubs.com/legal/privacy-policy-for-applications/","true","PARENTING","[object Object]","Everyone","false","1725350452000","https://play.google.com/store/apps/details?id=org.blubblub.app.speechblubs&hl=en&gl=us"
""global.gps.location.tracker.kids","PARENTING","GPS Location Tracker For Kids","1,000,000+","1000000","2801709","8.0","VARY","support@kidstracker.pro","https://kidstracker.pro/docs/privacy-policy","true","PARENTING","[object Object]","Everyone","false","1721827843000","https://play.google.com/store/apps/details?id=global.gps.location.tracker.kids&hl=en&gl=us"
""com.pg.clubpampers.android.us","PARENTING","Pampers Club - Rewards & Deals","1,000,000+","1000000","2772489","9","VARY","proctergambleproductions@gmail.com","http://www.pg.com/privacy/english/privacy_notice.shtml","true","PARENTING","[object Object]","Everyone","false","1725315157000","https://play.google.com/store/apps/details?id=com.pg.clubpampers.android.us&hl=en&gl=us"
""com.antonio.family.locator.phone.tracker","PARENTING","Phone Tracker By Number in US","5,000,000+","5000000","6806399","7.0","VARY","molimolitoni95@gmail.com","https://awesomegamestudio.site/family-locator-policy.html","true","PARENTING","[object Object]","Everyone","true","1705083622000","https://play.google.com/store/apps/details?id=com.antonio.family.locator.phone.tracker&hl=en&gl=us"
""vision.pathfinder.iparent","PARENTING","Hearty App: Everyday Bonding","100,000+","100000","280006","7.0","VARY","techb@pathfinder.vision","https://static.pathfinder.vision/policy.html","true","PARENTING","[object Object]","Everyone","false","1723471375000","https://play.google.com/store/apps/details?id=vision.pathfinder.iparent&hl=en&gl=us"
""com.amazon.tahoe.freetime","PARENTING","Amazon Kids+: Books, Videos…","1,000,000+","1000000","3979427","8.0","VARY","freetime-mobile-app@amazon.com","https://www.amazon.com/gp/help/customer/display.html?nodeId=468496","true","PARENTING","[object Object]","Everyone","false","1724947705000","https://play.google.com/store/apps/details?id=com.amazon.tahoe.freetime&hl=en&gl=us"
""com.securly.pnphub","PARENTING","Securly Home","100,000+","100000","249323","5.0","VARY","homesupport@securly.com","https://www.securly.com/privacy","true","PARENTING","[object Object]","Everyone","false","1697105137000","https://play.google.com/store/apps/details?id=com.securly.pnphub&hl=en&gl=us"
""com.qustodio.family.parental.control.app.screentime","PARENTING","Qustodio Parental Control App","1,000,000+","1000000","4277021","7.0","VARY","info@qustodio.com","https://www.qustodio.com/family/privacy/","true","PARENTING","[object Object]","Everyone","false","1722852161000","https://play.google.com/store/apps/details?id=com.qustodio.family.parental.control.app.screentime&hl=en&gl=us"
""com.hearth.hearthcompanion","PARENTING","Hearth Companion App","1,000+","1000","1378","7.0","VARY","hello@hearthdisplay.com","https://hearthdisplay.com/policies/privacy-policy","true","PARENTING","[object Object]","Everyone","false","1724679078000","https://play.google.com/store/apps/details?id=com.hearth.hearthcompanion&hl=en&gl=us"
""com.neiman.contractions","PARENTING","Contraction Timer & Counter 9m","5,000,000+","5000000","5685016","5.0","VARY","neumandev@gmail.com","http://neumandev.wixsite.com/firstwords/ct-privacypolicy-en","true","PARENTING","[object Object]","Everyone","true","1723724896000","https://play.google.com/store/apps/details?id=com.neiman.contractions&hl=en&gl=us"
""com.happyfamily.coloringbook","PARENTING","Family Love Coloring Book","100,000+","100000","475942","5.1","VARY","contact@funkidstudio.com","https://funkidstudio.com/privacy-policy/","true","PARENTING","[object Object]","Everyone","true","1706054202000","https://play.google.com/store/apps/details?id=com.happyfamily.coloringbook&hl=en&gl=us"
""com.digitas.solidstarts","PARENTING","Solid Starts","500,000+","500000","992371","5.0","VARY","app@solidstarts.com","https://solidstarts.com/privacy-policy-2/","true","PARENTING","[object Object]","Everyone","false","1722372292000","https://play.google.com/store/apps/details?id=com.digitas.solidstarts&hl=en&gl=us"
""com.nanit.baby","PARENTING","Nanit","100,000+","100000","320384","8.0","VARY","support@nanit.com","https://www.nanit.com/legal/privacy","true","PARENTING","[object Object]","Everyone","false","1725444206000","https://play.google.com/store/apps/details?id=com.nanit.baby&hl=en&gl=us"
""com.tmobile.familycontrols","PARENTING","T-Mobile® FamilyMode™","100,000+","100000","465342","9","VARY","GooglePlaySupport@T-Mobile.com","https://www.t-mobile.com/privacy-center/our-practices/privacy-policy","true","PARENTING","[object Object]","Everyone","false","1715892806000","https://play.google.com/store/apps/details?id=com.tmobile.familycontrols&hl=en&gl=us"
""com.kinedu.appkinedu","PARENTING","Kinedu: Baby Development","5,000,000+","5000000","6449990","5.0","VARY","hola@kinedu.com","https://blog.kinedu.com/privacy-policy/","true","PARENTING","[object Object]","Everyone","true","1724350935000","https://play.google.com/store/apps/details?id=com.kinedu.appkinedu&hl=en&gl=us"
""com.talkingparents.tpandroid","PARENTING","TalkingParents: Co-Parent App","100,000+","100000","342459","9","VARY","support@talkingparents.com","https://talkingparents.com/privacy-policy","true","PARENTING","[object Object]","Everyone","false","1722968280000","https://play.google.com/store/apps/details?id=com.talkingparents.tpandroid&hl=en&gl=us"
""app.kids360.kid","PARENTING","Alli360 by Kids360","1,000,000+","1000000","1763679","7.0","VARY","info@kids360.app","https://kids360.app/docs/privacy_policy_en.html","true","PARENTING","[object Object]","Everyone","false","1725637676000","https://play.google.com/store/apps/details?id=app.kids360.kid&hl=en&gl=us"
""com.mmguardian.parentapp","PARENTING","MMGuardian Parental Control","1,000,000+","1000000","2362502","6.0","VARY","support@mmguardian.com","https://www.mmguardian.com/privacy","true","PARENTING","[object Object]","Everyone","false","1725629983000","https://play.google.com/store/apps/details?id=com.mmguardian.parentapp&hl=en&gl=us"
""com.flashget.parentalcontrol","PARENTING","FlashGet Kids:parental control","1,000,000+","1000000","4194709","7.0","VARY","support@flashget.com","https://www.flashget.com/privacy-policy","true","PARENTING","[object Object]","Everyone","false","1725853487000","https://play.google.com/store/apps/details?id=com.flashget.parentalcontrol&hl=en&gl=us"
""com.nighp.babytracker_android","PARENTING","Baby Tracker - Newborn Log","1,000,000+","1000000","2327690","6.0","VARY","babytracker@nighp.com","http://nighp.com/babytracker/privacy.html","true","PARENTING","[object Object]","Everyone","true","1721045285000","https://play.google.com/store/apps/details?id=com.nighp.babytracker_android&hl=en&gl=us"
""com.oubapps.po.ch","PARENTING","شرطة الأطفال - مكالمة وهمية","50,000,000+","50000000","56372120","5.0","VARY","real.dream.apps@gmail.com","https://rdapps.in/privacy/oubapps/com.oubapps.po.ch.html","true","PARENTING","[object Object]","Everyone","true","1725126943000","https://play.google.com/store/apps/details?id=com.oubapps.po.ch&hl=en&gl=us"
""com.app.findmesa","PARENTING","FindMesa","1,000,000+","1000000","1034194","5.0","VARY","findmesasuppor@hotmail.com","https://sites.google.com/view/findmesa-privacy-terms/","true","PARENTING","[object Object]","Everyone","false","1718690344000","https://play.google.com/store/apps/details?id=com.app.findmesa&hl=en&gl=us"
""com.naraorganics.nara","PARENTING","Baby Tracker by Nara","50,000+","50000","93690","5.0","VARY","help@narababy.com","https://narababy.com/pages/nara-baby-tracker-privacy","true","PARENTING","[object Object]","Everyone","false","1722928442000","https://play.google.com/store/apps/details?id=com.naraorganics.nara&hl=en&gl=us"
""com.canopy.vpn.filter.parent","PARENTING","Canopy - Parental Control App","50,000+","50000","60918","5.0","VARY","help@canopy.us","https://canopy.us/privacy-policy","true","PARENTING","[object Object]","Everyone","false","1700980485000","https://play.google.com/store/apps/details?id=com.canopy.vpn.filter.parent&hl=en&gl=us"
""com.codefit.trackerapp","PARENTING","GPS Phone Location Tracker","100,000+","100000","374595","5.0","VARY","geologapp@outlook.com","https://sites.google.com/view/geolog-privacy-policy-news/","true","PARENTING","[object Object]","Everyone","false","1714488395000","https://play.google.com/store/apps/details?id=com.codefit.trackerapp&hl=en&gl=us"
""bebi.family.baby.photo.album","PARENTING","Baby Photo Editor","100,000+","100000","220830","7.0","VARY","gallery@fndr.ge","https://bebi.family/en/about/privacy-policy","true","PARENTING","[object Object]","Everyone","false","1708713221000","https://play.google.com/store/apps/details?id=bebi.family.baby.photo.album&hl=en&gl=us"
""com.pg.smartsleepcoach","PARENTING","Smart Sleep Coach by Pampers™","100,000+","100000","124813","9","VARY","support@smartsleepcoach.com","https://privacypolicy.pg.com/en-US/#statePrivacyNotice","true","PARENTING","[object Object]","Everyone","false","1724158975000","https://play.google.com/store/apps/details?id=com.pg.smartsleepcoach&hl=en&gl=us"
""pr.gahvare.gahvare","PARENTING","گهواره تربیت کودک و بارداری","1,000,000+","1000000","1178034","5.0","VARY","gahvarefamily@gmail.com","https://gahvare.net/terms","true","PARENTING","[object Object]","Everyone","false","1724740879000","https://play.google.com/store/apps/details?id=pr.gahvare.gahvare&hl=en&gl=us"
""com.saby.babymonitor3g","PARENTING","Baby Monitor Saby. 3G BabyCam","1,000,000+","1000000","2266734","5.0","VARY","saby@saby.app","https://saby.app/privacy-policy","true","PARENTING","[object Object]","Everyone","true","1722281665000","https://play.google.com/store/apps/details?id=com.saby.babymonitor3g&hl=en&gl=us"
""com.diveomedia.little.stories.bedtime.books.kids","PARENTING","Little Stories: Bedtime Books","1,000,000+","1000000","2788378","6.0","VARY","abc@diveomedia.com","https://diveomedia.com/little-stories/privacy-policy/en.html","true","PARENTING","[object Object]","Everyone","false","1725024377000","https://play.google.com/store/apps/details?id=com.diveomedia.little.stories.bedtime.books.kids&hl=en&gl=us"
""com.ourfamilywizard","PARENTING","OurFamilyWizard Co-Parent App","100,000+","100000","448579","8.0","VARY","info@OurFamilyWizard.com","http://www.ourfamilywizard.com/ofw/index.cfm/privacy-policy/","true","PARENTING","[object Object]","Everyone","false","1723257687000","https://play.google.com/store/apps/details?id=com.ourfamilywizard&hl=en&gl=us"
""com.rb.enfamil","PARENTING","Enfamil: Baby Rewards Tracker®","100,000+","100000","286398","5.0","VARY","EnfamilResourceCenter@Enfamil.com","https://www.enfamil.com/privacy-policy","true","PARENTING","[object Object]","Everyone","true","1725290386000","https://play.google.com/store/apps/details?id=com.rb.enfamil&hl=en&gl=us"
""com.locatormidgard.findnumber","PARENTING","Phone Number Location Tracker","100,000+","100000","467531","9","VARY","findnumbersupport@proton.me","https://sites.google.com/view/privacy-findnumber/ana-sayfa?read_current=1","true","PARENTING","[object Object]","Everyone","false","1719144335000","https://play.google.com/store/apps/details?id=com.locatormidgard.findnumber&hl=en&gl=us"
""androidgecko.com.himommy","PARENTING","HiMommy: Pregnancy Tracker App","500,000+","500000","936077","8.0","VARY","support@himommyapp.com","https://himommy.app/en/pages/himommy-privacy-policy","true","PARENTING","[object Object]","Everyone","true","1725454272000","https://play.google.com/store/apps/details?id=androidgecko.com.himommy&hl=en&gl=us"
""com.baby_sleep_sounds","PARENTING","Baby Sleep Sounds","5,000+","5000","6420","5.0","VARY","simplemobapps@gmail.com","https://www.babypleasesleep.com/privacy-policy","true","PARENTING","[object Object]","Everyone","true","1724677237000","https://play.google.com/store/apps/details?id=com.baby_sleep_sounds&hl=en&gl=us"
""com.sunny.monster.maker","PARENTING","Monster Maker","1,000,000+","1000000","1072389","4.4","VARY","sunnykidgames@gmail.com","http://sunnydreamsgames.com/privacy_policy.html","true","PARENTING","[object Object]","Everyone","true","1722877119000","https://play.google.com/store/apps/details?id=com.sunny.monster.maker&hl=en&gl=us"
""com.women.pregnancytrackerapp22","PARENTING","Pregnancy Tracker, Maternity","1,000,000+","1000000","4730355","5.0","VARY","hilary.duff.49@gmail.com","https://pregnancytrackermaternity.blogspot.com/p/privacy-policy.html","true","PARENTING","[object Object]","Everyone","true","1722525594000","https://play.google.com/store/apps/details?id=com.women.pregnancytrackerapp22&hl=en&gl=us"
""com.wachanga.pregnancy","PARENTING","Pregnancy and Due Date Tracker","5,000,000+","5000000","8726839","9","VARY","team@wachanga.com","https://wachanga.com/en/page/privacy","true","PARENTING","[object Object]","Everyone","true","1725910120000","https://play.google.com/store/apps/details?id=com.wachanga.pregnancy&hl=en&gl=us"
""com.hubblebaby.nursery","PARENTING","HubbleClub By Hubble Connected","100,000+","100000","224315","5.0","VARY","support@hubbleconnected.com","https://hubbleconnected.com/geo_redirect/privacy.php","true","PARENTING","[object Object]","Everyone","false","1725029303000","https://play.google.com/store/apps/details?id=com.hubblebaby.nursery&hl=en&gl=us"
""com.xogrp.thebump","PARENTING","Pregnancy App & Baby Tracker","1,000,000+","1000000","1725269","9","VARY","appfeedback@xogrp.com","https://www.theknotww.com/privacy-policy/","true","PARENTING","[object Object]","Everyone","true","1722418016000","https://play.google.com/store/apps/details?id=com.xogrp.thebump&hl=en&gl=us"
""com.appbards.baby.heartbeat.monitor","PARENTING","Hear My Baby Heartbeat Monitor","100,000+","100000","168243","8.0","VARY","appbards@gmail.com","https://appbards.github.io/privacy-policy.html","true","PARENTING","[object Object]","Everyone","false","1723671468000","https://play.google.com/store/apps/details?id=com.appbards.baby.heartbeat.monitor&hl=en&gl=us"
""com.orange.magic.board.doodle.coloring","PARENTING","Magic Board - Doodle & Color","1,000,000+","1000000","4132279","4.4","VARY","orangegstudios@gmail.com","http://orangestudiosgames.com/privacy_policy.html","true","PARENTING","[object Object]","Everyone","true","1724877921000","https://play.google.com/store/apps/details?id=com.orange.magic.board.doodle.coloring&hl=en&gl=us"
""com.evoprox.morningroutines","PARENTING","Happy Kids Timer Chores","1,000,000+","1000000","1799289","8.0","VARY","info@happykidstimer.com","https://happykidstimer.com/privacy_policy.html","true","PARENTING","[object Object]","Everyone","false","1724400675000","https://play.google.com/store/apps/details?id=com.evoprox.morningroutines&hl=en&gl=us"
""ru.drivepixels.babyname","PARENTING","Babyname","500,000+","500000","655237","7.0","VARY","hi@dsg.do","http://babyname-app.com/privacy.html","true","PARENTING","[object Object]","Everyone","true","1719388156000","https://play.google.com/store/apps/details?id=ru.drivepixels.babyname&hl=en&gl=us"
""com.arjonasoftware.babycam","PARENTING","BabyCam - Baby Monitor Camera","1,000,000+","1000000","2909219","4.4","VARY","app.babycam@gmail.com","https://arjonasoftware.ovh/babycam/privacy-policy.html","true","PARENTING","[object Object]","Everyone","true","1725067495000","https://play.google.com/store/apps/details?id=com.arjonasoftware.babycam&hl=en&gl=us"
""org.commonsensemedia.mobile","PARENTING","Common Sense Media","10,000+","10000","28282","5.0","VARY","appsupport@commonsense.org","https://www.commonsensemedia.org/about-us/our-mission/privacy-policy","true","PARENTING","[object Object]","Everyone","false","1721855402000","https://play.google.com/store/apps/details?id=org.commonsensemedia.mobile&hl=en&gl=us"
""pl.trpaslik.babynoise","PARENTING","White Noise: Baby Sleep Sounds","1,000,000+","1000000","1374371","5.0","VARY","support.whitenoise@zipoapps.com","https://zipoapps.com/whitenoise/privacy","true","PARENTING","[object Object]","Everyone","true","1700121635000","https://play.google.com/store/apps/details?id=pl.trpaslik.babynoise&hl=en&gl=us"
""ru.mobiledimension.kbr","PARENTING","Pregnancy Tracker: amma","10,000,000+","10000000","19429710","7.0","VARY","help@amma.family","https://amma.family/privacy_policy/en","true","PARENTING","[object Object]","Everyone","true","1725968710000","https://play.google.com/store/apps/details?id=ru.mobiledimension.kbr&hl=en&gl=us"
""com.family.locator.find.my.kids","PARENTING","Family Tracker by Phone Number","5,000,000+","5000000","8088347","5.0","VARY","StunningLibrary@gmail.com","https://sites.google.com/view/family-tracker-by-phone-number/home","true","PARENTING","[object Object]","Everyone","true","1725587377000","https://play.google.com/store/apps/details?id=com.family.locator.find.my.kids&hl=en&gl=us"
""com.wachanga.contractions","PARENTING","Contraction Timer & Counter","1,000,000+","1000000","1164919","9","VARY","team@wachanga.com","https://wachanga.com/privacy","true","PARENTING","[object Object]","Everyone","true","1725286755000","https://play.google.com/store/apps/details?id=com.wachanga.contractions&hl=en&gl=us"
""com.safelagoon.parenting","PARENTING","Safe Lagoon Parental Control","500,000+","500000","521369","7.0","VARY","support@safelagoon.com","https://safelagoon.crunch.help/en/help-center/privacy-policy","true","PARENTING","[object Object]","Everyone","false","1725900507000","https://play.google.com/store/apps/details?id=com.safelagoon.parenting&hl=en&gl=us"
""by.si.soundsleeper.free","PARENTING","Sound Sleeper - White Noise","500,000+","500000","675622","4.1","VARY","soundsleeperapp@gmail.com","https://drive.google.com/file/d/1ha7y73yx7NrhsKSX33SaS2_MwfDyGuq2/view?usp=sharing","true","PARENTING","[object Object]","Everyone","false","1702407649000","https://play.google.com/store/apps/details?id=by.si.soundsleeper.free&hl=en&gl=us"
""com.goodinside.gimobile","PARENTING","Good Inside: Parenting","5,000+","5000","7660","7.0","VARY","support@goodinside.com","https://www.goodinside.com/privacy-policy/","true","PARENTING","[object Object]","Everyone","false","1723829376000","https://play.google.com/store/apps/details?id=com.goodinside.gimobile&hl=en&gl=us"
""cz.masterapp.annie3","PARENTING","Annie Baby Monitor: Nanny Cam","500,000+","500000","502796","8.0","VARY","support@anniebabymonitor.com","https://www.anniebabymonitor.com/privacy-policy","true","PARENTING","[object Object]","Everyone","false","1725257956000","https://play.google.com/store/apps/details?id=cz.masterapp.annie3&hl=en&gl=us"
""com.motorola.spaces","PARENTING","Family Space","50,000,000+","50000000","75155795","12","VARY","playstor@motorola.com","http://www.motorola.com/device-privacy","true","PARENTING","[object Object]","Everyone","false","1718748399000","https://play.google.com/store/apps/details?id=com.motorola.spaces&hl=en&gl=us"
""com.BabyName.start","PARENTING","Baby Name Together","1,000,000+","1000000","1336577","5.1","VARY","contact@linkinet.eu","http://www.babynametogether.com/privacy_policy.html","true","PARENTING","[object Object]","Everyone","true","1716848471000","https://play.google.com/store/apps/details?id=com.BabyName.start&hl=en&gl=us"
""com.easymobs.pregnancy","PARENTING","Pregnancy App","5,000,000+","5000000","8088462","6.0","VARY","developers.amila@gmail.com","https://amila.io/apps/privacy/privacy.html","true","PARENTING","[object Object]","Everyone","true","1725798105000","https://play.google.com/store/apps/details?id=com.easymobs.pregnancy&hl=en&gl=us"
""com.amila.parenting","PARENTING","Baby tracker - feeding, sleep","1,000,000+","1000000","2613655","8.0","VARY","developers.amila@gmail.com","https://amila.io/apps/privacy/privacy.html","true","PARENTING","[object Object]","Everyone","true","1725795801000","https://play.google.com/store/apps/details?id=com.amila.parenting&hl=en&gl=us"
""com.applicaster.babytv.vod","PARENTING","BabyTV - Kids Videos & Songs","1,000,000+","1000000","3322531","5.0","VARY","support@babytvchannel.com","https://www.babytv.com/privacy-policy/","true","PARENTING","[object Object]","Everyone","false","1723638640000","https://play.google.com/store/apps/details?id=com.applicaster.babytv.vod&hl=en&gl=us"
""com.tinybeans","PARENTING","Tinybeans Private Family Album","500,000+","500000","640131","8.0","VARY","info@tinybeans.com","https://tinybeans.com/mobile/privacy/","true","PARENTING","[object Object]","Everyone","true","1722433506000","https://play.google.com/store/apps/details?id=com.tinybeans&hl=en&gl=us"
""com.babyappsleepysounds","PARENTING","Baby Sleep Sounds: White Noise","50,000+","50000","77510","5.0","VARY","simplemobapps@gmail.com","https://www.babysleepysounds.com/privacy-policy","true","PARENTING","[object Object]","Everyone","true","1719998641000","https://play.google.com/store/apps/details?id=com.babyappsleepysounds&hl=en&gl=us"
""com.clevguard.kidsguardpro.parent","PARENTING","KidsGuard Pro-Phone Monitoring","500,000+","500000","762386","8.0","VARY","support@clevguard.com","https://www.clevguard.com/privacy-policy/","true","PARENTING","[object Object]","Everyone","false","1722427898000","https://play.google.com/store/apps/details?id=com.clevguard.kidsguardpro.parent&hl=en&gl=us"
""com.supportpay","PARENTING","SupportPay: Share Family Bills","100,000+","100000","166553","5.0","VARY","help@supportpay.com","http://supportpay.com/privacy-policy/","true","PARENTING","[object Object]","Everyone","false","1724856546000","https://play.google.com/store/apps/details?id=com.supportpay&hl=en&gl=us"
